FMID,Website,Facebook,Twitter,Youtube,OtherMedia
1006313,http://www.tcminc.org;www.healthylives.org,,,,
1019303,http://www.creedefarmersmarket.com,www.facebook.com/creedefarmersmarket,www.twitter.com/creedemarket,,
1008041,http://www.cumming.locallygrown.net,https://www.facebook.com/thecummingharvest,https://twitter.com/cummingharvest,,
1003818,http://www.thedallesfarmersmarket.com,https://www.facebook.com/pages/The-Dalles-Farmers-Market/140134815736,,,
1008326,http://www.davidsonfarmersmarket.org,https://www.facebook.com/DavidsonFarmersMarket?fref=ts,www.twitter.com/davidsonfmrsmkt,,www.instagram.com/farmersmarket_davidson
1010828,http://thedirtyfarmerscommunitymarket.com,https://www.facebook.com/pages/The-Dirty-Farmers-Community-Market/500941319966239,,,dirtyfarmersmarket.locallygrown.net
1011127,http://dorsetfarmersmarket.com,"Dorset Farmers Market",,,
1018736,,"The Downtown Farmers Market ",,,
1008073,http://www.downtownmansfield.com/index.php/uplift/farmers-market.html,https://www.facebook.com/DowntownMansfieldFarmersMarket,,,
1019544,http://www.eastendfm.com,http://www.facebook.com/eastendfm,,,http://www.instagram.com/eastendfm
1003881,http://www.theeveningfarmersmarket.com,https://www.facebook.com/EveningFarmersMarket,,"The Evening Farmers Market, Statesville, NC - YouTube",
1009848,http://theeveningfarmersmarket.com,https://www.facebook.com/EveningFarmersMarket,,"Evening Farmers Market You Tube",
1010232,,https://www.facebook.com/FallonDepotFarmersMarket,,,
1011799,http://www.ginghamsburg.org/mission,facebook.com/GrowersandPickers,,,
1009560,http://lower-southampton-township.org/playwicki-farm/,https://www.facebook.com/PlaywickiFarm,,,
1000166,http://www.farmersmarketofkeene.com/,https://www.facebook.com/keenefarmers/,,,
1018799,http://www.farmersmarketkendallsquare.org,https://www.facebook.com/KendallSQ/,N/A,N/A,https://www.instagram.com/kendall_square/
1002783,http://www.attleborofarms.com,https://www.facebook.com/pages/The-Farmers-Market-at-Attleboro-Farms/159886747368798,,,
1003644,http://www.farmersmarketatcls.com,https://www.facebook.com/farmersmarketatclearlakeshores,,http://www.youtube.com/watch?v=rnQHvgGMZ9U,
1010536,https://thefarmersmarketatetsu.wordpress.com/,https://www.facebook.com/FarmersMarketatETSU,@FMatETSU,,
1009559,,https://www.facebook.com/pages/The-Farmers-Market-at-Fairfield-Hills/151736074898970,,,
1018564,http://www.maplelawnfarmersmarket.com/,https://www.facebook.com/farmersmarketatmaplelawn/,,,https://www.instagram.com/maplelawnfarmers/
1019166,http://farmersmarket.umd.edu,https://www.facebook.com/farmersmarket.umd/,https://twitter.com/farmersmarketum,,https://www.instagram.com/farmersmarketum/
1011169,http://marketatmidway.com,FarmersMarketatMidway,,,
1008367,http://www.thesandwichbazaar.com,,,,
1011397,,https://www.facebook.com/pages/The-Farmers-Market-at-Sea-Pines-Center/338983322871147?fref=ts,,,
1003392,http://www.orange.cfbf.com/,,,,
1009561,,https://www.facebook.com/pages/The-Farmers-Market-at-The-Grove-School/174657082577947,,,
1008717,http://azstarnet.com/print/calendar/farmers-markets/article_7753bc40-ad8f-5334-baf4-d9144f93c1d6.html,,,,
1009910,http://westtownshend.wix.com/wrcp,https://www.facebook.com/pages/Townshend-Farmers-Market/128057560619490,,,
1017942,http://Wtgpa.org,,,,
1011028,http://www.flwfarmersmarket.com,facebook.com/flwfarmersmarket,,,instagram.com/flwfarmersmarket
1002090,,https://www.facebook.com/pages/The-Fresh-Vegetable-Market/135541366482017,,,
1006158,http://www.vharmonycrossing.com/news/farmers-market-returns-harmony-crossing,,,,
1000336,http://www.lsuagcenter.com,,,,
1012409,https://www.facebook.com/AceFarmersMarket/?fref=ts,,,,
1003529,http://www.downtownsidney.com,,,,
1011244,http://www.TheGreenChefs.com,https://www.facebook.com/pages/The-Green-Chefs-Farmers-Market/1563528107202467,,https://www.youtube.com/watch?v=GysaXA3e6Ms,
1018515,http://www.greenmarketmilledgeville.com/,https://www.facebook.com/GreenMarketMilledgeville/,https://twitter.com/MillyGMarket,https://www.youtube.com/channel/UCQMJHH9_IK_3tC42i1ENjOA,https://www.instagram.com/the_green_market/
1004722,http://www.localharvest.org/,,,,
1009503,http://www.walhillfarm.com,https://www.facebook.com/WalhillFarm,,,
1005626,http://www.nw-green.org,,,,
1003842,http://www.thegreenmarketplace.naturewiseplants.com,https://www.facebook.com/pages/The-Green-Marketplace/229213959453,,,http://www.pinterest.com/gmpcocoafl/
1002310,http://www.greenestreetmarket.com,https://www.facebook.com/pages/The-Greene-Street-Market-at-Nativity/199822090052758,,,
1018114,,https://www.facebook.com/greenfieldtuesdaymarket/,,,
1001776,http://www.thegreensborofarmersmarket.com,,,,
1010827,http://grenadacf.org/grenadas-farmer-market/,https://www.facebook.com/TheGrenadaFarmersMarket,,,
1001964,http://www.mckenzie-properties.com,,,,
1007289,http://www.bronxworks.org,https://www.facebook.com/heightscommunityfarmersmarket,,,instagram.com/heightscommunityfm
1009563,http://theheightsfarmersmarket.homestead.com/about.html,https://www.facebook.com/huberheightsfarmersmarket,,,
1008738,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=458,,,,
1000937,http://www.mckinneyfarmersmarket.com,https://www.facebook.com/pages/McKinney-Farmers-Market/105274276195799,,,
1012357,http://www.TheBeachMarkets.com,https://www.facebook.com/IndianShoresSundayMarket/,,,
1009685,http://www.icgov.org/farmersmarket,https://www.facebook.com/FICFM,,,
1003925,http://www.globalgreenup.com,,,,
1005085,http://www.cityoflaporte.com,https://www.facebook.com/groups/126258084058411/,,,
1012121,http://thelandconnection.org/market,https://www.facebook.com/TheLandConnection/,https://twitter.com/LandConnection,https://www.youtube.com/channel/UCmz-MjufoEh_fyNIfvOxzgA,https://www.instagram.com/thelandconnection/
1018820,http://www.goshenmarket.org,"The Land of Goshen Community Market",,,"Instagram: goshencommunitymarket"
1019001,,"The Lewis Co. Farmers Market",,,
1008427,http://www.lexingtonfarmersmarket.com,https://www.facebook.com/pages/Lexington-Farmers-Market/90164862749?fref=ts,,http://www.youtube.com/user/lexingtonfarmersmkt?feature=mhee,
1003379,http://www.lexingtonfarmersmarket.com,,,,
1008433,http://www.lexingtonfarmersmarket.com,https://www.facebook.com/LexFarmMkt,,https://www.youtube.com/user/lexingtonfarmersmkt?feature=mhee,
1008473,,https://www.facebook/thelittlebarnbulkfoods.com,,,littlebarnbulkfoods.com
1012633,http://Www.themadisonfarmersmarket.org,"The Madison farmers market",,,
1003075,http://www.puebloharp.com/#/,,,,
1006633,http://www.greeceridgecenter.com,,,,
1018609,http://www.downtownthibodaux.org/,https://www.facebook.com/themarketthib/,,,
1005683,http://www.st-monicas.org,,,,
1004334,http://www.nnumc.org/ministries/atmarket/farmersmarket.htm,,,,
1009494,http://www.ag.auburn.edu/themarket/,,,,
1018002,,"The Market at Artisans Cove","Artisans Cove",,
1010745,http://www.austinlanding.com,https://www.facebook.com/pages/The-Market-at-Austin-Landing/1490569211192586,https://twitter.com/market_austin,,
1012541,,"The Market at Good Shepherd, Decatur, AL",,,
1009647,,https://www.facebook.com/marketatgulfplace,,,
1008419,http://www.inmanfarmsyorksc.webs.com,https://www.facebook.com/InmanFarmMarket,,,
1019504,http://themarketlvnj.wixsite.com/themarket-longvalley,https://www.facebook.com/TheMarketatLongValley/,,,
1018248,http://www.pepperplacemarket.com,@pepperplacemarket,@pepperplacemkt,,"@pepperplacemarket (instagram)"
1005975,http://www.rutlandfarms.com,,,,
1001863,http://www.monumentfarmersmarket.com,,,,
1018422,http://greenlakerenewal.org/,,,,
1011764,http://www.homefull.org/the-market-at-wright-stop-plaza/,https://www.facebook.com/marketwsp/,,,
1009477,http://www.tularedowntown.com/Pages/FarmersMarket/Farmers%20Market.html,,,,
1016917,,facebook.com/petersburgmarket,,,
1008742,http://www.themarketintheloop.com,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=97
1008728,http://www.marketonmainky.com,https://www.facebook.com/MarketOnMainKY,https://twitter.com/marketonmainky,,
1006754,http://www.themarketonstrongs.com,https://www.facebook.com/pages/The-Market-on-Strongs/246306578736424,,,
1011497,http://www.marketsatshrewsbury.com,"The Markets at Shrewsbury","The Markets at Shrewsbury",,
1009240,http://www.localharvest.org/the-mason-city-market-M52990,,,,
1011599,,www.facebook.com/TheMintedMarket,,,
1006069,http://www.minturnmarket.org,,,,
1019517,https://www.monroefarmersmarket.org/,https://facebook.com/monroectfarmersmarket,https://twitter.com/ctfarmersmarket,,https://instagram.com/monroectfarmersmarket
1009302,http://www.themorrismarket.org/themorrismarketplace.org/home.html,,,,
1005410,,https://www.facebook.com/danapointcertifiedfarmersmarket,,,
1006013,http://www.grownyc.org/greenmarket,,,,
1009955,http://www.thenewburyportfarmersmarket.org,https://www.facebook.com/pages/The-Newburyport-Farmers-Market/169544154305,https://twitter.com/Farmista,Farmistatube,
1006619,http://www.lastwordsmith.com,,,,
1003823,http://www.northwoodfarmersmarket.blogspot.com/,https://www.facebook.com/pages/Northwood-Farmers-Market/160824287285,,,
1011059,,https://www.facebook.com/NoviFarmersMarket,,,
1011060,,https://www.facebook.com/NoviFarmersMarket,,,
1002645,http://www.ShopTheNorthwest.com,,,,
1000182,http://www.thegreenmarkets.com,,,,
1009459,http://www.theoldwinerymarket.com/,https://www.facebook.com/oldwinerymarket,,,
1003119,http://www.ghentfarmersmarket.com,,,,
1004180,http://www.onancockmarket.com,https://www.facebook.com/OnancockMarket,,,
1002101,,https://www.facebook.com/OrangeFarmersMarket,,,
1004981,http://www.tricountyfarmersmarket.com,,,,
1010855,http://www.bardstownroadfarmersmarket.com/,https://www.facebook.com/pages/Bardstown-Road-Farmers-Market/103858952056,,,
1009566,http://www.dccmc.com,https://www.facebook.com/TheOriginalDelawareCountyCommunityFarmersMarket,,,
1010364,,www.Facebook.com/OrlandoArtisanMarketplac,,,
1003640,http://www.osagemercado.org,,,,
1003552,http://www.themarketcompany.org,,,,
1003133,,https://www.facebook.com/thepassmarket,,,
1012826,http://www.thepatchgarden.com,https://www.facebook.com/PATCHGarden/?fref=ts,,,
1018628,http://www.communityfarmersmarkets.com,https://www.facebook.com/petalumaeastsidefarmersmarket/,,,"Instagram communitymarkets"
1011630,http://theprairiefarmersmarket.com,www.facebook.com/theprairiefarmersmarket,,,
1000181,http://www.thegreenmarkets.com,,,,
1018431,http://www.ringwoodfarmersmarket.org,ringwoodfarmersmarket,rfmeatlocal,,"Instagram - Ringwood Farmers' Market"
1001457,http://www.therockranch.com,,,,
1010800,http://www.shirleysfarmersmarkets.com,//www.facebook.com/ShirleysFarmersMarketsNV,twitter.com/farmersmarketnv,,
1010494,http://www.ParadiseMarketPa.com,"The Saturday Market at Paradise",,,www.PaDutchCountry.com
1009992,http://www.TheBeachMarkets.com,https://www.facebook.com/SeminoleWednesdayMarket/,https://twitter.com/thebeachmarkets,,
1009349,http://www.localharvest.org/the-serbian-sun-market-M59548,,,,
1012057,http://www.massinmotiontaunton.org/the-silver-city-farmers-market,"The Silver City Farmers Market",,,
1008448,http://www.skgm.org,https://www.facebook.com/SouthKonaGreenMarket,https://twitter.com/SKGreenMarket,,
1018689,http://www.growrva.com,www.facebook.com/growrva,@growrva,,
1018624,http://www.communityfarmersmarkets.com,https://www.facebook.com/TheSpringsCommunityFarmersMarket/,,,"Instagram communitymarkets"
1003540,http://www.themarketcompany.org,,,,
1000278,,www.facebook.com/TheTerritoryFarmersMarket,,,
1004908,http://www.thetrentonfarmersmarket.com,https://www.facebook.com/pages/Trenton-Farmers-Market/118287898259758,,,
1009527,http://www.scranton.edu/studentlife/studentaffairs/employee-wellness/index.shtml,,,,
1010938,http://www.coloradooutdoormarkets.com,,,,
1010798,http://www.shirleysfarmersmarkets.com,htwww.facebook.com/ShirleysFarmersMarketsNV,twitter.com/farmersmarketnv,,
1010413,http://www.vbgov.com/farmersmarket,VBFarmersMarket,VABeachFarmMrkt,,
1011757,http://www.communityevent.org,"The WALL Food Flowers","The WALL",,"TheWallLA on Instagram"
1000648,http://www.shopvalleysquare.com,,,,
1012554,http://www.wednesdaymarket.locallygrown.net,"The Wednesday Market",,,
1018868,,https://www.facebook.com/telfairfarmersmarket/,,,
1012799,http://westriverfarmersmarket.com,"West River Farmers Market",,,"Instagram - westriverfarmersmarket"
1008152,http://wildramp.org/,https://www.facebook.com/HuntingtonLocalFoodMarket?,,https://www.youtube.com/watch?v=iOrZkOGUd_o,
1008215,http://www.thewindmill.com,https://www.facebook.com/pages/The-Windmill-Farm-and-Craft-Market/299445191760,,,
1009368,http://www.thesandwichbazaar.com/home/contact-information,,,,
1008826,http://www.thewoodlandfarmersmarket.org,https://www.facebook.com/pages/The-Woodland-Farmers-Market/128409933892000,,,
1008827,http://www.thewoodlandfarmersmarket.org,https://www.facebook.com/pages/The-Woodland-Farmers-Market/128409933892000,,,
1006521,http://www.theyardproject.com/articulture,,,,
1009565,http://www.ywcagenesee.org,https://www.facebook.com/ywcagenesee.bataviany?ref=ts&fref=ts,,,
1012013,,https://www.facebook.com/Red-Dirt-Master-Gardeners-259103494110657/?fref=ts,,,
1019228,,www.facebook.com/thiefriverfallsfarmersmarket,,,
1008345,http://www.village.thiensville.wi.us/index.aspx?nid=373,https://www.facebook.com/pages/Thiensville-Farmers-Market/628241020526072,,,
1001983,http://www.thirdstreetsouth.com,https://www.facebook.com/pages/Third-Street-South-Farmers-Market-Naples-Florida/124294544306562,,,
1011750,,facebook.com/ThomasCountyFarmersMarket.com,,,
1003104,,https://www.facebook.com/pages/Thomasville-Farmers-Market/108722095841682,,,
1008126,,https://www.facebook.com/thompsonfallsmarket,,,
1007777,http://www.outdoorencounter.org,https://www.facebook.com/ThompsonsStationFarmersMarket,,,
1009311,,https://www.facebook.com/pages/Thornton-Village-Farmers-Market/266640776684092,,,
1003833,http://www.vccfarmersmarkets.com,https://www.facebook.com/vccfm,,,
1010102,http://www.threeforksmontana.com,https://www.facebook.com/pages/Three-Forks-Chamber-of-Commerce,,,
1002633,http://www.3oaksfarmersmarket.com,,,,
1004355,http://www.threeriversmi.org,,,,
1000218,http://www.harvesthomefm.org,,,,
1012215,http://www.thurmontmainstreet.com,www.facebook.com/ThurmontFirst,,,
1012533,https://www.agriculturalinstitute.org/directory/listing-details/thursday-san-rafael-market,https://www.facebook.com/MarinFarmersMarkets/?fref=ts,,,
1017961,http://agriculturalinstitue.org,https://www.facebook.com/MarinFarmersMarkets/,,,https://www.instagram.com/aim_farmers_markets/
1007713,,https://www.facebook.com/thursdaymarket?sk=info,,,
1018623,http://www.communityfarmersmarkets.com,https://www.facebook.com/TiburonFarmersMarket/,,,"Instagram communitymarkets"
1001586,http://www.ticonderogany.com,,,,
1009814,https://sites.google.com/a/tbmfm.org/home/contact,https://www.facebook.com/TigardBullMountainFarmersMarket/info,,,
1009802,http://www.tigardfarmersmarket.org,https://www.facebook.com/tigardfarmersmarket,https://twitter.com/Tigardfarmers,https://www.youtube.com/channel/UC_Xs5DT42SQxkh9ZHeYJtCw,https://www.instagram.com/tigardfarmersmarket/
1002259,http://www.tillamookfarmersmarket.com,"https://www.facebook.com/tillamookfarmersmarket ",,,
1008365,http://www.tiltonfarmersmarket.com,https://www.facebook.com/TiltonFarmersMarket,,,
1009623,http://www.tiltonwinterfarmersmarket.com,https://www.facebook.com/TiltonWinterFarmersMarket,,,
1000547,http://www.tiogamondaymarket.com,,,,
1009291,http://www.tippecanoefarmersmarket.com/,,,,
1003618,http://www.concertforkids.org,,,,
1009406,,https://www.facebook.com/pages/Tisbury-Farm-Market-Vineyard-Grocer/196956840335261,,,
1004291,,https://www.facebook.com/titusvilleopenairmarket/?ref=aymt_homepage_panel,,,
1008704,,https://www.facebook.com/ToddCountyFarmersMarket,,,
1009939,http://www.toledofarmersmarket.com,https://www.facebook.com/toledofarmersmarket,,,
1008388,http://www.toledostmarketoregon.com,https://www.facebook.com/pages/Toledo-Street-Market/353152561418781,,,
1007370,http://www.tomahareafarmersmarket.org,,,,
1003076,http://www.tomahawkmainstreet.org,,,,
1009195,http://www.tomballfarmersmarket.org/,,,,
1000078,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1004148,http://www.downtowntomsriver.com,,,,
1009385,http://www.tonasketfarmersmarket.com/,,,,
1010784,http://www.tosafarmersmarket.com,https://www.facebook.com/TosaFarmersMarket,,,
1019535,http://www.tosafarmersmarket.com,https://www.facebook.com/TosaFarmersMarket/,https://twitter.com/tosafarmmarket?lang=en,,https://www.instagram.com/tosafarmersmarket/?hl=en
1003993,http://www.tgmarket.org,,,,
1009268,,https://www.facebook.com/pages/Tower-Island-Chute-Farmers-Market/610131779002598,,,
1002152,http://www.towerviewmarket.com,,,,
1008108,http://www.eldoradofarmersmarket.com,,,,
1000200,http://www.townofgatecity.com/,,,,
1005639,http://www.greenwoodla.org,https://www.facebook.com/pages/Greenwood-Farmers-Market/244128805061,,,
1001804,http://www.townofhalifax.com,https://www.facebook.com/pages/Town-of-Halifax-Farmers-Market/129973857024452,,,
1010794,http://www.town-of-hamilton.com/,https://www.facebook.com/townofhamiltonNC,,,
1019393,"https://hillsvillefarmersm.wixsite.com/mysite ",www.facebook.com/townofhillsvillefarmersmarket/,,,
1003415,http://www.lexsc.com/fm_index.htm,,,,
