FMID,MarketName,street,city,County,State,zip,x,y
1002152,"Tower View Market","215 Ne Duval Street","Live Oak",Suwannee,Florida,32060,-82.9813627,30.2971641
1008108,"Town Center Sunday Farmers' Market","Town Center Blvd.","El Dorado Hills","El Dorado",California,95762,-121.065914,38.650811
1006682,"Town Of Babylon Farmers Market","Great Neck Rd. & Oak St.",Copiague,Suffolk,"New York",11726,-73.3993,40.6799
1006616,"Town Of Candor Farmers Market","Farmers Market Road Off Hwy 211",Candor,Montgomery,"North Carolina",27229,-79.7829,35.2732
1003960,"Town Of English Farmers Market","Town Hall Indiana Ave",English,Crawford,Indiana,47118,-86.44318,38.35216
1000200,"Town Of Gate City Farmer's Market","156 East Jackson Street","Gate City",,Virginia,24251,-82.5791,36.6392
1005639,"Town Of Greenwood Farmers Market","6978 Howell Street",Greenwood/la,Caddo,Louisiana,71033,-93.974454,32.443907
1001804,"Town Of Halifax Farmers Market","209 South Main Street",Halifax,Halifax,Virginia,24558,-78.92836,36.76317
1010794,"Town Of Hamilton Farmers Market","114 N. Front Street",Hamilton,Martin,"North Carolina",27840,-77.208856,35.943986
1019393,"Town Of Hillsville Farmers Market","410 N. Main Street",Hillsville,Carroll,Virginia,24343,-80.7362,36.766222
1003415,"Town Of Lexington Farmers Market","205 E. Main St.",Lexington,Lexington,"South Carolina",29072,-81.2351235,33.9804636
1009363,"Town Of Lyman Farmers Market","59 Groce Road",Lyman,,"South Carolina",29365,-82.1238,34.9493
1004745,"Town Of Mancos Farmers' Market","117 N. Main",Mancos,Montezuma,Colorado,,-108.289,37.3451
1008198,"Town Of Pendleton Farmers Market","6570 Campbell Blvd.",Pendleton,Niagara,"New York",14094,-78.774631,43.107704
1012096,"Town Of Unicoi Farmers' Market","106 Unicoi Village Place",Unicoi,Unicoi,Tennessee,37692,-82.350705,36.207772
1019213,"Town Of Wadley Farmers Market","Main Street",Wadley,Randolph,Alabama,36276,-85.573055,33.1234
1000563,"Town Of West Point, Virginia","1000 Chelsea Road","West Point","King William",Virginia,23181,-76.793868,37.538998
1005071,"Town Square Farmers Market","3rd St. & Demers","Grand Forks","Grand Forks","North Dakota",58201,-97.0305,47.9253
1000411,"Towns County Farmers Market","Hwy 76 West",Hiawassee,Towns,Georgia,30546,-83.771331,34.963227
1006324,"Townshend Farmers Market","6573 Route 30","West Townshend",Windham,Vermont,05359,-72.711717,43.084256
1018806,"Towson Farmers' Market","Allegheny Avenue",Towson,Baltimore,Maryland,21204,-76.603874,39.401748
1000728,"Tracy Kaiser Cfm","Kaiser Parking Lot",Tracy,"San Joaquin",California,,-121.456,37.7553
1001417,"Tracy Wednesday Cfm","333 Civic Center Plaza",Tracy,"San Joaquin",California,,-121.419,37.7378
1001984,"Transylvania Tailgate Association","190 E. Main Street",Brevard,Transylvania,"North Carolina",28712,-82.7319,35.232
1001903,"Trapper Creek Farmers Market","Post Office Parking Lot","Trapper Creek",,Alaska,99683,-166.54,53.8748
1006729,"Travelers Rest Community Farmers Market","1 Center Street","Travelers Rest",Greenville,"South Carolina",29690,-82.4436657,34.9676358
1009564,"Travelers Rest Farmers Market","115 Wilhelm Winter Street","Travelers Rest",,"South Carolina",29690,-82.4444,34.9549
1010767,"Traverse Bay Farms Farmers Market","7053 M-88 South",Bellaire,Antrim,Michigan,49615,-85.192335,44.931633
1003074,"Tremont Farmers' Market","Lincoln Park West 14th Street Between Starkweather Avenue And Kenilworth Avenue",Cleveland,Cuyahoga,Ohio,44113,-81.690903,41.478361
1003213,"Trenton Farmers Market","Veterans Park, Downtown",Trenton,Dade,Georgia,30752,-85.509544,34.874892
1005287,"Trenton Farmers' Market","Route 365","Holland Patent",Oneida,"New York",13354,-75.256605,43.240638
1006810,"Trenton Farmers' Market","Grundy County Fairgrounds In Trenton Mo",Trenton,Grundy,Missouri,64683,-93.5133,40.0696
1009548,"Tri-city Tailgate Farmers' Market","Tri-city Mall, Beside Retro Cinema","Forest City",,"North Carolina",28043,-81.8651,35.334
1001096,"Tri-county Farmers Market",,Culpeper,,Virginia,,-78.032,38.4429
1007188,"Tri-county Farmers Market Association","100 West Main","San Antonio","Bexar County",Texas,,-98.4938,29.4256
1006096,"Tri-state Farmers Market","Methodist Church",Tazewell,Claiborne,Tennessee,37879,-83.5532,36.4678
1007785,"Tri-town Farmers Market","Route 6, Old Rochester Regional High School, Mattapoisett",Mattapoisett,Plymouth,Massachusetts,02739,-70.7764,41.6728
1000079,"Tribeca Greenmarket","Greenwich & Chambers","New York","New York","New York",10007,-74.010994,40.7163009
1011604,"Tricycle Gardens Four Season Farmers' Market","31st Street Baptist Church, 823 North 31st Street",Richmond,Richmond,Virginia,23223,-77.4082803,37.533218
1004959,"Trilogy @ Vistancia Country Club Peoria Market","27980 N Trilogy Blvd",Peoria,Maricopa,Arizona,85383,-112.3357185,33.7440667
1004523,"Trinidad Cfm","View & Main Streets",Trinidad,Humboldt,California,95570,-124.141,41.0613
1012217,"Trinidad Community Farmers Market","Cimino Park , Modica Drive And Convent St",Trinidad,"Las Animas",Colorado,81082,-104.5047614,37.1656945
1005385,"Trinity 7th St. Moline Farmers Market","500 John Deere Rd.",Moline,Piatt,Illinois,61265,-89.2038,40.064
1000467,"Trinity Episcopal Church Farmers Market","1100 Sumter Street",Columbia,Richland,"South Carolina",29201,-81.0314,34.0005
1011543,"Trinity United Church Of Christ Farmer's Market","95th And Normal, Chicago, Illinois",Chicago,Cook,Illinois,60628,-87.6358799,41.720649
1004250,"Tripoli Farmers Market","Swimming Pool Parking Lot",Tripoli,Bremer,Iowa,50676,-92.2582,42.8056
1002713,"Troostwood Youth Garden Market","5142 Paseo In Kansas City Mo","Kansas City",Jackson,Missouri,64110,-94.5679,39.0328
1018933,"Trout Creek Farmers Market","Trout Creek Park","Trout Creek",Sanders,Montana,59874,-115.587957,47.832429
1002041,"Troutdale Farmers And Artists Market","551 E.Columbia River Highway",Troutdale,Multnomah,Oregon,97060,-122.385279,45.540557
1009397,"Troutman Depot Farmer's Market","137 South Main Street",Troutman,,"North Carolina",28166,-80.8873,35.7012
1003747,"Troutville Farmers' Market In The Park","5340 Lee Highway",Troutville,Botetourt,Virginia,24175,-79.87611,37.41689
1002997,"Troy Community Market","418 S Main",Troy,Latah,Idaho,83871,-116.769,46.7357
1018436,"Troy Waterfront Farmers Market","River Street At Monument Square",Troy,Rensselaer,"New York",12181,-73.6924962,42.7311572
1018040,"Truckee Community Farmers Market","12047 Donner Pass Road",Truckee,Nevada,California,96161,-120.222507,39.325129
1002324,"True Value Patterson Fm","1040 W. Las Palmas",Patterson,Stanislaus,California,,-121.11,37.4806
1002618,"Trumansburg Farmers Market","Corner Of Route 96 And Route 227, Aka Main St. And Hector St.",Trumansburg,Tompkins,"New York",14886,-76.666375,42.542072
1007448,"Trumbull Farmers Market","Long Hill Green, Main Street",Trumbull,Fairfield,Connecticut,06611,-73.2099,41.2525
1012516,"Truro Educational Farmers' Market",,Truro,Barnstable,Massachusetts,02666,-70.0490107,41.99477
1006885,"Trussville Fresh Market","North Mall In Trussville",Trussville,Jefferson,Alabama,35173,-86.6077,33.6297
1002443,"Trussville Springs Farmers Market","200 Spring St",Trussville,Jefferson,Alabama,35173,-86.5708,33.6024
1009678,"Tryon Tailgate Market","83 Palmer St","Tryon, Nc",Polk,"North Carolina",28782,-82.238629,35.209944
1001439,"Ts Smith & Sons","8887 Redden Rd",Bridgeville,Sussex,Delaware,19933,-75.596967,38.749866
1008037,"Ts Smith & Sons","Mulberry St",Milton,Sussex,Delaware,,-75.3151488,38.7810247
1006642,"Tualatin Farmers Market","8325 Sw Nyberg St, Tualatin, Or 97062",Tualatin,Washington,Oregon,97062,-122.760415,45.382168
1000014,"Tubac Farmers Market","Tubac Plaza, Exit 34 - I-19",Tubac,Pima,Arizona,85646,-111.055,31.6228
1005006,"Tucker Farmers Market","2333 Main Street",Tucker,Dekalb,Georgia,30084,-84.214282,33.853283
1000080,"Tucker Square Greenmarket","W 66 St. & Columbus","New York","New York","New York",10023,-73.981573,40.773602
1002873,"Tuckerton Farmers Market At The Seaport","140 E. Main Street",Tuckerton,Ocean,"New Jersey",,-74.3382,39.6033
1009234,"Tucumcari Farmers' Market","Wailes Park, Tucumcari Blvd. & Date St.",Tucumcari,,"New Mexico",88401,-103.708,35.1718
1011022,"Tuesday Delmar Farmers’ Market (capital District Farmers’ Market Assoc.)","428 Kenwood Avenue",Delmar,Albany,"New York",Ny,-73.836047,42.622625
1018397,"Tuesday Market At Bloomington Community Farmers Market","6th And Madison Streets",Bloomington,Monroe,Indiana,47404,-86.537883,39.167687
1004552,"Tuesday Market In Lauraville","4500 Harford Road",Baltimore,"Baltimore City",Maryland,21214,-76.572479,39.340417
1019324,"Tuesday Morning Market At Library Park",Www.Lakecountyfarmersfinest.Org,Lakeport,Lake,California,95453,-122.91374,39.043566
1002896,"Tularosa Farmers Market","Corner Of Bookout And Central Avenue",Tularosa,Otero,"New Mexico",88352,-106.0109,33.07966
1009362,"Tullahoma Locally Grown Market","201 Nw Atlantic St.",Tullahoma,,Tennessee,37388,-86.2108,35.3634
1009826,"Tullos Farmer's Fest","6537 Park Street",Tullos,"La Salle",Louisiana,71479,-92.328323,31.820457
1007140,"Tuma’s Farmers Market","1 Mile East Of Hot Springs, Sd On Hwy 18","Hot Springs","Fall River County","South Dakota",,-96.576,45.2407
1001509,"Tumbleweed Farmers' & Crafters' Market","At Flowerree Memorial Park","Christmas Valley",Lake,Oregon,97641,-120.688492,43.238036
1003600,"Tumwater Town Center Farmers Market","Israel Rd & Capitol Blvd",Tumwater,Thurston,Washington,98512,-122.907776,46.985164
1005963,"Tuolumne Memorial Park Cfm","Tuolumne City Memorial Park",Tuolumne,Tuolumne,California,95379,-120.237,37.9604
1018283,"Tupelo Farmers' Depot","415 South Spring Street",Tupelo,Lee,Mississippi,38804,-88.704327,34.253733
1018379,"Tupper Lake Farmers' Market","The Wild Center, 45 Museum Drive","Tupper Lake",Franklin,"New York",12986,-74.438478,44.219766
1011717,"Turkey Ridge Organic Orchard- On Farm Farm Market","50350 Turkey Ridge Rd","Gays Mills",Crawford,Wisconsin,54631,-90.873029,43.348895
1009249,"Turlock Certified Farmers Market","W Main St & S Broadway St",Turlock,,California,95380,-120.848,37.4933
1002270,"Turlock Gourmet Cfm","Main & Golden State",Turlock,"St. Anislaus",California,95380,-120.846,37.4946
1006486,"Turtle Lake Farmer's Market","608 Hwy 8","Turtle Lake",Barron,Wisconsin,54889,-92.153707,45.395105
1000113,"Tuscaloosa County Truck Growers Association","4150 5th Street",Northport,Tuscaloosa,Alabama,35476,-87.591044,33.219446
1019349,"Tuscaloosa River Market","1900 Jack Warner Pkwy",Tuscaloosa,Tuscaloosa,Alabama,35401,-87.562834,33.216479
1002365,"Tuscarawas Valley Farmers Market","259 S. Tuscarawas Ave",Dover,Tuscarawas,Ohio,44622,-81.47244,40.51448
1008091,"Tustin Certified Farmers' Market","El Camino Real And 3rd Street",Tustin,Orange,California,92780,-117.823466,33.743241
1006350,"Tustumena Farmer's Market","Mile 109 Sterling Hwy",Kasilof,"Kenai Peninsula",Alaska,99610,-151.266203,60.306929
1003645,"Tuttle Farmers Market","2nd Street And Hwy 37",Tuttle,Grady,Oklahoma,73089,-97.8147,35.2908
1000670,"Tuxedo Farmers' Market","240 Route 17",Tuxedo,Orange,"New York",10987,-74.1844974,41.1944787
1007330,"Twain Harte Cfm","Eproson Park","Twain Harte",Tuolumne,California,95383,-120.232,38.0384
1001563,"Twilight Farmers' Market At The Citadelle","19420 N. 59th Ave.,(59th Ave. And Utopia, Arrowhead Ranch)",Glendale,Maricopa,Arizona,85308,-112.187018,33.661496
1012573,"Twin Bridges Farmers' Market","Main Street City Park","Twin Bridges",Madison,Montana,59754,-112.3310399,45.54426
1008210,"Twin Cities Local Food",Www.Twincitieslocalfood.Com,"Weekly Pick-ups Around The Metro",Scott,Minnesota,,-93.344065,44.746141
1005493,"Twin City Farmers Market","106 Avenue A","Sterling Il",Whiteside,Illinois,61081,-89.697172,41.787255
1012025,"Twin City Farmers' & Artisans' Mid-week Market","3rd Avenue At Brinks Circle",Sterling,Whiteside,Illinois,61081,-89.6920681,41.7895169
1009568,"Twin Falls Farmers Market","North College Road","Twin Falls",,Idaho,83303,-114.467,42.5849
1004063,"Twin Towns Gardeners' Market","8th Street North And 2nd Avenue North",Wahpeton,Richland,"North Dakota",58075,-96.611353,46.264669
1000969,"Twinsburg Farmers Market","Church Street",Twinsburg,Summit,Ohio,44087,-81.441,41.3121
1010594,"Two Rivers Farmers Market","612 Front Street","Grand Tower",Jackson,Illinois,62942,-89.5047272,37.6300185
1006169,"Two Rivers Farmers/crafter Market",,"Two Rivers",Manitowoc,Wisconsin,54241,-87.569392,44.150114
1008900,"Tyler County Wv Farmers Market","Parking Lot Of Witschey's, W.Va. 18",Middlebourne,Tyler,"West Virginia",26149,-80.904662,39.491108
1007173,"Tyler Farmers Market Association","2112 W. Front St",Tyler,Smith,Texas,75702,-95.3235,32.3465
1006371,"Tylertown Farmers Market","116 S Railroad Ave",Tylertown,Walthall,Mississippi,39667,-90.141028,31.114568
1009173,"Tyngsboro Farmers Market","252 Middlesex Rd.",Tyngsboro,,Massachusetts,01879,-71.4004,42.6514
1018699,"Tyngsboro Farmers Market","214 Middlesex Rd",Tyngsborough,Middlesex,Massachusetts,01879,-71.4232491,42.6756352
1006884,"Tyrell County Fm","1366 Hwy64 E",Columbia,"Tyrrell County","North Carolina",,-79.6604,35.7363
1000456,"Tyrone Farmers Market","Logan Ave.",Tyrone,Blair,Pennsylvania,16686,-78.2383,40.6744
1000689,"Uab Farmers Market","18th Street South And 6th Ave. South",Birmingham,Jefferson,Alabama,35233,-86.8035,33.5057
1002134,"Uc Davis Farmers Market",Quad,Davis,Yolo,California,95616,-121.7499278,38.5430292
1005189,"Ucc Cable Farmers Market",,Cable,Bayfield,Wisconsin,,-91.254,46.2509
1002626,"Ucf Farmers Market",,Orlando,Orange,Florida,,-81.1975,28.6064
1000902,"Ucsd Certified Farmers' Market","Town Square At Gilman And Meyers Dr.","La Jolla","San Diego",California,92093,-117.236148,32.878533
1009881,"Udc Farmers Market","4340 Connecticut Ave Nw",Washington,"District Of Columbia","District Of Columbia",,-77.064887,38.946218
1001001,"Uk Robinson Center Farmers Market","3215 Quicksand Road, Intersection Of Highway 15 South And Highway 1812",Jackson,Breathitt,Kentucky,41339,-83.347971,37.535287
1006826,"Ukiah Saturday Cfm","Corner W. Clay St And S. School St",Ukiah,Mendocino,California,95482,-123.2081,39.1479
1003551,"Um Green Market",,"Miami Beach",Miami-dade,Florida,33139,-80.1361,25.7955
1006114,"Umatilla Farmers Market","306 6th Street",Umatilla,Umatilla,Oregon,97882,-119.348,45.9165
1004732,"Umpqua Valley Farmers Market","2082 Diamond Lake Blvd.",Roseburg,Douglas,Oregon,97470,-123.33255,43.213697
1001252,"Unadilla Farmers Market","187 Main Street",Unadilla,Otsego,"New York",13849,-75.315598,42.325371
1007522,"Under The Banyan's Farmers Market",,Hawi,Hawaii,Hawaii,96719,-155.831,20.2371
1006601,"Union City Farmers' Market","3864 Smith Street","Union City",Alameda,California,94587,-122.0782062,37.5964855
1018968,"Union County Farm & Craft Market","106 Lakeside Drive",Union,Union,"South Carolina",29379,-81.614994,34.716023
1005808,"Union County Farmers Market","Corner Of 5th & Main St.",Marysville,Union,Ohio,43040,-83.3669,40.2365
1018767,"Union County Farmers Market","805 Skyway Drive",Monroe,Union,"North Carolina",28110,-80.5498097,34.9884501
1019215,"Union County Farmers Market","148 Old Smokey Rd",Blairsville,Union,Georgia,30512,-83.9506972,34.8857201
1002213,"Union County Farmers Market","County Road 231and State Road 100 Behind Jacksons Building Supply","Lake Butler",Union,Florida,32054,-82.3395574,30.0227391
1011783,"Union County Farmers Market - Richwood Location","4 E Ottawa Street","Richwood, Oh",Union,Ohio,43344,-83.296015,40.426013
1010032,"Union County Farmers' Market","1009 Main Street",Maynardville,Union,Tennessee,37807,-83.798171,36.250391
1010158,"Union Farmers Market","280 Common Road",Union,Knox,Maine,04862,-69.274562,44.211498
1002733,"Union Farmers Market","City Park At 406 Center Street",Union,Hardin,Iowa,50258,-93.0636,42.2452
1002123,"Union Parish Farmers' Market","407 S. Main St.",Farmerville,Union,Louisiana,71241,-92.4076,32.769
1018798,"Union Point Farmers' Market","26 Memorial Grove Ave.",Weymouth,Plymouth,Massachusetts,02190,-70.945227,42.16403
1019540,"Union Square Farmers Market","66-70 Union Square",Somerville,Middlesex,Massachusetts,02143,-71.094533,42.379761
1000081,"Union Square Greenmarket","E 17 St. & Broadway","New York","New York","New York",10003,-73.990409,40.737096
1018634,"Union Street Farmers Market","111 E. University Ave.",Gainesville,Alachua,Florida,32601,-82.323602,29.6517956
1012042,"Union Township","1976 Morris Ave","Union Township",Union,"New Jersey",07083,-74.310292,40.6600417
1003756,"Uniontown Farmers Market","Next To City Hall",Uniontown,Perry,Alabama,36786,-87.5299,32.4235
1000468,"Unitarian Universal Fellowship Farmers Market","2701 Heyward Street",Columbia,Richland,"South Carolina",29205,-81.0062,33.9908
1009515,"United Communities Farmers Market","North Bolling Blvd And West Castle Dr., Mcguire Air Force Base",Wrightstown,,"New Jersey",,-74.5873,40.05
1004551,"United Farmers Market","Intersection Of County Roads 41 & 18",Forkland,Greene,Alabama,36740,-87.8294,32.6128
1018840,"United Farmers Market Of Maine","18 Spring Street",Belfast,Waldo,Maine,04915,-69.0042328,44.4261841
1002887,"Unity Market Day Farmers Market","Unity Community Center",Unity,Waldo,Maine,04988,-69.33577,44.611675
1006408,"University Avenue Farmers' Market","4000 University Avenue",Waterloo,"Black Hawk",Iowa,50701,-92.4038187,42.5053323
1003753,"University Community Farmers Market","Main Street At Englewood Avenue",Buffalo,Erie,"New York",14214,-78.823393,42.95274
1004170,"University District Farmers Market","University Way Ne And Ne 50th",Seattle,King,Washington,98105,-122.313033,47.665626
